"","Neighborhood","TotalPop","Date","Total.Positives","Total.Tests","PosRate","pctwithcovid"
"2936","N48 UNION STATION",16602,"7/22/2020",190,1679,0.1131625967838,0.0114444042886399
"2937","N48 UNION STATION",16602,"7/23/2020",190,1690,0.112426035502959,0.0114444042886399
"2938","N48 UNION STATION",16602,"7/24/2020",191,1709,0.111761263897016,0.0115046379954222
"2939","N48 UNION STATION",16602,"7/25/2020",192,1764,0.108843537414966,0.0115648717022046
"2940","N48 UNION STATION",16602,"7/26/2020",193,1770,0.109039548022599,0.0116251054089869
"2941","N48 UNION STATION",16602,"7/27/2020",194,1775,0.109295774647887,0.0116853391157692
"2942","N48 UNION STATION",16602,"7/28/2020",195,1779,0.109612141652614,0.0117455728225515
"2943","N48 UNION STATION",16602,"7/29/2020",195,1785,0.109243697478992,0.0117455728225515
"2944","N48 UNION STATION",16602,"7/30/2020",196,1790,0.109497206703911,0.0118058065293338
"2945","N49 WASHINGTON HIGHLANDS",5588,"5/19/2020",56,1318,0.0424886191198786,0.0100214745884037
"2946","N49 WASHINGTON HIGHLANDS",5588,"5/20/2020",58,1318,0.0440060698027314,0.0103793843951324
"2947","N49 WASHINGTON HIGHLANDS",5588,"5/21/2020",57,1326,0.0429864253393665,0.0102004294917681
"2948","N49 WASHINGTON HIGHLANDS",5588,"5/25/2020",60,1582,0.0379266750948167,0.0107372942018611
"2949","N49 WASHINGTON HIGHLANDS",5588,"5/26/2020",60,1585,0.0378548895899054,0.0107372942018611
"2950","N49 WASHINGTON HIGHLANDS",5588,"5/27/2020",60,1585,0.0378548895899054,0.0107372942018611
"2951","N49 WASHINGTON HIGHLANDS",5588,"5/28/2020",62,1588,0.0390428211586902,0.0110952040085898
"2952","N49 WASHINGTON HIGHLANDS",5588,"5/29/2020",65,1596,0.0407268170426065,0.0116320687186829
"2953","N49 WASHINGTON HIGHLANDS",5588,"5/30/2020",65,1597,0.0407013149655604,0.0116320687186829
"2954","N49 WASHINGTON HIGHLANDS",5588,"5/31/2020",66,1600,0.04125,0.0118110236220472
"2955","N49 WASHINGTON HIGHLANDS",5588,"6/1/2020",66,1603,0.0411728009981285,0.0118110236220472
"2956","N49 WASHINGTON HIGHLANDS",5588,"6/2/2020",66,1606,0.0410958904109589,0.0118110236220472
"2957","N49 WASHINGTON HIGHLANDS",5588,"6/3/2020",68,1612,0.0421836228287841,0.0121689334287759
"2958","N49 WASHINGTON HIGHLANDS",5588,"6/4/2020",71,1715,0.041399416909621,0.012705798138869
"2959","N49 WASHINGTON HIGHLANDS",5588,"6/5/2020",73,1719,0.0424665503199535,0.0130637079455977
"2960","N49 WASHINGTON HIGHLANDS",5588,"6/6/2020",75,1718,0.0436554132712456,0.0134216177523264
"2961","N49 WASHINGTON HIGHLANDS",5588,"6/7/2020",75,1723,0.0435287289611143,0.0134216177523264
"2962","N49 WASHINGTON HIGHLANDS",5588,"6/8/2020",75,1725,0.0434782608695652,0.0134216177523264
"2963","N49 WASHINGTON HIGHLANDS",5588,"6/9/2020",77,1725,0.0446376811594203,0.0137795275590551
"2964","N49 WASHINGTON HIGHLANDS",5588,"6/10/2020",77,1725,0.0446376811594203,0.0137795275590551
"2965","N49 WASHINGTON HIGHLANDS",5588,"6/11/2020",80,1742,0.0459242250287026,0.0143163922691482
"2966","N49 WASHINGTON HIGHLANDS",5588,"6/12/2020",80,1738,0.046029919447641,0.0143163922691482
"2967","N49 WASHINGTON HIGHLANDS",5588,"6/13/2020",80,1753,0.0456360524814604,0.0143163922691482
"2968","N49 WASHINGTON HIGHLANDS",5588,"6/14/2020",80,1755,0.0455840455840456,0.0143163922691482
"2969","N49 WASHINGTON HIGHLANDS",5588,"6/15/2020",80,1758,0.0455062571103527,0.0143163922691482
"2970","N49 WASHINGTON HIGHLANDS",5588,"6/16/2020",81,1762,0.0459704880817253,0.0144953471725125
"2971","N49 WASHINGTON HIGHLANDS",5588,"6/17/2020",81,1817,0.0445789763346175,0.0144953471725125
"2972","N49 WASHINGTON HIGHLANDS",5588,"6/18/2020",82,1819,0.0450797141286421,0.0146743020758769
"2973","N49 WASHINGTON HIGHLANDS",5588,"6/19/2020",84,1831,0.0458765701802294,0.0150322118826056
"2974","N49 WASHINGTON HIGHLANDS",5588,"6/20/2020",84,1836,0.0457516339869281,0.0150322118826056
"2975","N49 WASHINGTON HIGHLANDS",5588,"6/21/2020",84,1838,0.0457018498367791,0.0150322118826056
"2976","N49 WASHINGTON HIGHLANDS",5588,"6/22/2020",84,1846,0.0455037919826652,0.0150322118826056
"2977","N49 WASHINGTON HIGHLANDS",5588,"6/23/2020",84,1850,0.0454054054054054,0.0150322118826056
"2978","N49 WASHINGTON HIGHLANDS",5588,"6/24/2020",84,1856,0.0452586206896552,0.0150322118826056
"2979","N49 WASHINGTON HIGHLANDS",5588,"6/25/2020",84,1858,0.0452099031216362,0.0150322118826056
"2980","N49 WASHINGTON HIGHLANDS",5588,"6/26/2020",84,1860,0.0451612903225806,0.0150322118826056
"2981","N49 WASHINGTON HIGHLANDS",5588,"6/27/2020",84,1867,0.0449919657204071,0.0150322118826056
"2982","N49 WASHINGTON HIGHLANDS",5588,"6/28/2020",85,1871,0.0454302512025655,0.0152111667859699
"2983","N49 WASHINGTON HIGHLANDS",5588,"6/29/2020",86,1907,0.0450970110120608,0.0153901216893343
"2984","N49 WASHINGTON HIGHLANDS",5588,"6/30/2020",87,1915,0.0454308093994778,0.0155690765926986
"2985","N49 WASHINGTON HIGHLANDS",5588,"7/1/2020",87,1922,0.0452653485952133,0.0155690765926986
"2986","N49 WASHINGTON HIGHLANDS",5588,"7/2/2020",87,1929,0.0451010886469673,0.0155690765926986
"2987","N49 WASHINGTON HIGHLANDS",5588,"7/3/2020",87,1933,0.0450077599586136,0.0155690765926986
"2988","N49 WASHINGTON HIGHLANDS",5588,"7/4/2020",88,1938,0.0454076367389061,0.015748031496063
"2989","N49 WASHINGTON HIGHLANDS",5588,"7/5/2020",88,1942,0.0453141091658084,0.015748031496063
"2990","N49 WASHINGTON HIGHLANDS",5588,"7/6/2020",89,1959,0.0454313425216947,0.0159269863994273
"2991","N49 WASHINGTON HIGHLANDS",5588,"7/7/2020",89,1963,0.0453387671930718,0.0159269863994273
"2992","N49 WASHINGTON HIGHLANDS",5588,"7/8/2020",89,1969,0.0452006094464195,0.0159269863994273
"2993","N49 WASHINGTON HIGHLANDS",5588,"7/9/2020",90,1979,0.045477513895907,0.0161059413027917
"2994","N49 WASHINGTON HIGHLANDS",5588,"7/10/2020",90,2004,0.0449101796407186,0.0161059413027917
"2995","N49 WASHINGTON HIGHLANDS",5588,"7/11/2020",91,2008,0.0453187250996016,0.016284896206156
"2996","N49 WASHINGTON HIGHLANDS",5588,"7/12/2020",92,2012,0.0457256461232604,0.0164638511095204
"2997","N49 WASHINGTON HIGHLANDS",5588,"7/13/2020",92,2027,0.0453872718302911,0.0164638511095204
"2998","N49 WASHINGTON HIGHLANDS",5588,"7/14/2020",93,2038,0.0456329735034347,0.0166428060128848
"2999","N49 WASHINGTON HIGHLANDS",5588,"7/15/2020",94,2045,0.0459657701711491,0.0168217609162491
"3000","N49 WASHINGTON HIGHLANDS",5588,"7/16/2020",95,2050,0.0463414634146341,0.0170007158196135
"3001","N49 WASHINGTON HIGHLANDS",5588,"7/17/2020",95,2055,0.0462287104622871,0.0170007158196135
"3002","N49 WASHINGTON HIGHLANDS",5588,"7/18/2020",95,2063,0.0460494425593795,0.0170007158196135
"3003","N49 WASHINGTON HIGHLANDS",5588,"7/19/2020",95,2083,0.0456072971675468,0.0170007158196135
"3004","N49 WASHINGTON HIGHLANDS",5588,"7/20/2020",95,2092,0.0454110898661568,0.0170007158196135
"3005","N49 WASHINGTON HIGHLANDS",5588,"7/21/2020",96,2110,0.0454976303317536,0.0171796707229778
"3006","N49 WASHINGTON HIGHLANDS",5588,"7/22/2020",97,2119,0.0457763095799906,0.0173586256263422
"3007","N49 WASHINGTON HIGHLANDS",5588,"7/23/2020",98,2128,0.0460526315789474,0.0175375805297065
"3008","N49 WASHINGTON HIGHLANDS",5588,"7/24/2020",98,2139,0.0458158017765311,0.0175375805297065
"3009","N49 WASHINGTON HIGHLANDS",5588,"7/25/2020",99,2144,0.0461753731343284,0.0177165354330709
"3010","N49 WASHINGTON HIGHLANDS",5588,"7/26/2020",101,2154,0.0468895078922934,0.0180744452397996
"3011","N49 WASHINGTON HIGHLANDS",5588,"7/27/2020",103,2177,0.0473128158015618,0.0184323550465283
"3012","N49 WASHINGTON HIGHLANDS",5588,"7/28/2020",104,2188,0.0475319926873857,0.0186113099498926
"3013","N49 WASHINGTON HIGHLANDS",5588,"7/29/2020",104,2197,0.0473372781065089,0.0186113099498926
"3014","N49 WASHINGTON HIGHLANDS",5588,"7/30/2020",106,2215,0.0478555304740406,0.0189692197566213
"3015","N5 BLOOMINGDALE",14980,"5/19/2020",103,1941,0.0530654301906234,0.0068758344459279
"3016","N5 BLOOMINGDALE",14980,"5/20/2020",106,1941,0.0546110252447192,0.00707610146862483
"3017","N5 BLOOMINGDALE",14980,"5/21/2020",107,2002,0.0534465534465534,0.00714285714285714
"3018","N5 BLOOMINGDALE",14980,"5/25/2020",111,2068,0.0536750483558994,0.00740987983978638
"3019","N5 BLOOMINGDALE",14980,"5/26/2020",112,2068,0.0541586073500967,0.00747663551401869
"3020","N5 BLOOMINGDALE",14980,"5/27/2020",112,2068,0.0541586073500967,0.00747663551401869
"3021","N5 BLOOMINGDALE",14980,"5/28/2020",112,2083,0.0537686029764762,0.00747663551401869
"3022","N5 BLOOMINGDALE",14980,"5/29/2020",116,2120,0.0547169811320755,0.00774365821094793
"3023","N5 BLOOMINGDALE",14980,"5/30/2020",116,2131,0.0544345377756922,0.00774365821094793
"3024","N5 BLOOMINGDALE",14980,"5/31/2020",117,2139,0.0546984572230014,0.00781041388518024
"3025","N5 BLOOMINGDALE",14980,"6/1/2020",117,2145,0.0545454545454545,0.00781041388518024
"3026","N5 BLOOMINGDALE",14980,"6/2/2020",117,2183,0.0535959688502061,0.00781041388518024
"3027","N5 BLOOMINGDALE",14980,"6/3/2020",119,2197,0.0541647701411015,0.00794392523364486
"3028","N5 BLOOMINGDALE",14980,"6/4/2020",120,2209,0.0543232231779086,0.00801068090787717
"3029","N5 BLOOMINGDALE",14980,"6/5/2020",120,2240,0.0535714285714286,0.00801068090787717
"3030","N5 BLOOMINGDALE",14980,"6/6/2020",121,2248,0.0538256227758007,0.00807743658210948
"3031","N5 BLOOMINGDALE",14980,"6/7/2020",122,8,15.25,0.00814419225634179
"3032","N5 BLOOMINGDALE",14980,"6/8/2020",122,28,4.35714285714286,0.00814419225634179
"3033","N5 BLOOMINGDALE",14980,"6/9/2020",124,28,4.42857142857143,0.00827770360480641
"3034","N5 BLOOMINGDALE",14980,"6/10/2020",124,28,4.42857142857143,0.00827770360480641
"3035","N5 BLOOMINGDALE",14980,"6/11/2020",127,118,1.07627118644068,0.00847797062750334
"3036","N5 BLOOMINGDALE",14980,"6/12/2020",127,130,0.976923076923077,0.00847797062750334
"3037","N5 BLOOMINGDALE",14980,"6/13/2020",127,162,0.783950617283951,0.00847797062750334
"3038","N5 BLOOMINGDALE",14980,"6/14/2020",128,185,0.691891891891892,0.00854472630173565
"3039","N5 BLOOMINGDALE",14980,"6/15/2020",128,211,0.606635071090047,0.00854472630173565
"3040","N5 BLOOMINGDALE",14980,"6/16/2020",128,254,0.503937007874016,0.00854472630173565
"3041","N5 BLOOMINGDALE",14980,"6/17/2020",128,293,0.436860068259386,0.00854472630173565
"3042","N5 BLOOMINGDALE",14980,"6/18/2020",128,315,0.406349206349206,0.00854472630173565
"3043","N5 BLOOMINGDALE",14980,"6/19/2020",131,386,0.339378238341969,0.00874499332443258
"3044","N5 BLOOMINGDALE",14980,"6/20/2020",131,411,0.318734793187348,0.00874499332443258
"3045","N5 BLOOMINGDALE",14980,"6/21/2020",132,446,0.295964125560538,0.00881174899866489
"3046","N5 BLOOMINGDALE",14980,"6/22/2020",132,471,0.280254777070064,0.00881174899866489
"3047","N5 BLOOMINGDALE",14980,"6/23/2020",132,487,0.271047227926078,0.00881174899866489
"3048","N5 BLOOMINGDALE",14980,"6/24/2020",133,551,0.241379310344828,0.0088785046728972
"3049","N5 BLOOMINGDALE",14980,"6/25/2020",133,571,0.23292469352014,0.0088785046728972
"3050","N5 BLOOMINGDALE",14980,"6/26/2020",136,600,0.226666666666667,0.00907877169559413
"3051","N5 BLOOMINGDALE",14980,"6/27/2020",137,678,0.202064896755162,0.00914552736982644
"3052","N5 BLOOMINGDALE",14980,"6/28/2020",136,797,0.170639899623588,0.00907877169559413
"3053","N5 BLOOMINGDALE",14980,"6/29/2020",138,822,0.167883211678832,0.00921228304405874
"3054","N5 BLOOMINGDALE",14980,"6/30/2020",138,848,0.162735849056604,0.00921228304405874
"3055","N5 BLOOMINGDALE",14980,"7/1/2020",138,855,0.16140350877193,0.00921228304405874
"3056","N5 BLOOMINGDALE",14980,"7/2/2020",138,879,0.156996587030717,0.00921228304405874
"3057","N5 BLOOMINGDALE",14980,"7/3/2020",139,900,0.154444444444444,0.00927903871829105
"3058","N5 BLOOMINGDALE",14980,"7/4/2020",140,915,0.153005464480874,0.00934579439252336
"3059","N5 BLOOMINGDALE",14980,"7/5/2020",141,941,0.149840595111583,0.00941255006675567
"3060","N5 BLOOMINGDALE",14980,"7/6/2020",142,974,0.145790554414784,0.00947930574098798
"3061","N5 BLOOMINGDALE",14980,"7/7/2020",141,1003,0.140578265204387,0.00941255006675567
"3062","N5 BLOOMINGDALE",14980,"7/8/2020",143,1024,0.1396484375,0.00954606141522029
"3063","N5 BLOOMINGDALE",14980,"7/9/2020",145,1065,0.136150234741784,0.00967957276368491
"3064","N5 BLOOMINGDALE",14980,"7/10/2020",146,1085,0.134562211981567,0.00974632843791722
"3065","N5 BLOOMINGDALE",14980,"7/11/2020",147,1102,0.133393829401089,0.00981308411214953
"3066","N5 BLOOMINGDALE",14980,"7/12/2020",147,1131,0.129973474801061,0.00981308411214953
"3067","N5 BLOOMINGDALE",14980,"7/13/2020",147,1171,0.125533731853117,0.00981308411214953
"3068","N5 BLOOMINGDALE",14980,"7/14/2020",149,1215,0.122633744855967,0.00994659546061415
"3069","N5 BLOOMINGDALE",14980,"7/15/2020",150,1234,0.121555915721232,0.0100133511348465
"3070","N5 BLOOMINGDALE",14980,"7/16/2020",150,1263,0.118764845605701,0.0100133511348465
"3071","N5 BLOOMINGDALE",14980,"7/17/2020",153,1338,0.114349775784753,0.0102136181575434
"3072","N5 BLOOMINGDALE",14980,"7/18/2020",155,1353,0.114560236511456,0.010347129506008
"3073","N5 BLOOMINGDALE",14980,"7/19/2020",154,1367,0.112655449890271,0.0102803738317757
"3074","N5 BLOOMINGDALE",14980,"7/20/2020",155,1394,0.111190817790531,0.010347129506008
"3075","N5 BLOOMINGDALE",14980,"7/21/2020",156,1422,0.109704641350211,0.0104138851802403
"3076","N5 BLOOMINGDALE",14980,"7/22/2020",157,1433,0.109560362875087,0.0104806408544726
"3077","N5 BLOOMINGDALE",14980,"7/23/2020",160,1451,0.11026878015162,0.0106809078771696
"3078","N5 BLOOMINGDALE",14980,"7/24/2020",161,1472,0.109375,0.0107476635514019
"3079","N5 BLOOMINGDALE",14980,"7/25/2020",161,1486,0.108344549125168,0.0107476635514019
"3080","N5 BLOOMINGDALE",14980,"7/26/2020",162,1498,0.108144192256342,0.0108144192256342
"3081","N5 BLOOMINGDALE",14980,"7/27/2020",165,1524,0.108267716535433,0.0110146862483311
"3082","N5 BLOOMINGDALE",14980,"7/28/2020",167,1532,0.109007832898172,0.0111481975967957
"3083","N5 BLOOMINGDALE",14980,"7/29/2020",169,1544,0.109455958549223,0.0112817089452603
"3084","N5 BLOOMINGDALE",14980,"7/30/2020",169,1560,0.108333333333333,0.0112817089452603
"3085","N50 WOODLEY PARK",13313,"5/19/2020",47,1734,0.0271049596309112,0.00353038383534891
"3086","N50 WOODLEY PARK",13313,"5/20/2020",47,1734,0.0271049596309112,0.00353038383534891
"3087","N50 WOODLEY PARK",13313,"5/21/2020",49,1747,0.0280480824270177,0.00368061293472546
"3088","N50 WOODLEY PARK",13313,"5/25/2020",51,1828,0.0278993435448578,0.00383084203410201
"3089","N50 WOODLEY PARK",13313,"5/26/2020",51,1840,0.0277173913043478,0.00383084203410201
"3090","N50 WOODLEY PARK",13313,"5/27/2020",51,1840,0.0277173913043478,0.00383084203410201
"3091","N50 WOODLEY PARK",13313,"5/28/2020",52,1853,0.0280626011872639,0.00390595658379028
"3092","N50 WOODLEY PARK",13313,"5/29/2020",52,1866,0.0278670953912111,0.00390595658379028
"3093","N50 WOODLEY PARK",13313,"5/30/2020",52,1870,0.027807486631016,0.00390595658379028
"3094","N50 WOODLEY PARK",13313,"5/31/2020",52,1906,0.0272822665267576,0.00390595658379028
"3095","N50 WOODLEY PARK",13313,"6/1/2020",52,1909,0.0272393923520168,0.00390595658379028
"3096","N50 WOODLEY PARK",13313,"6/2/2020",52,1924,0.027027027027027,0.00390595658379028
"3097","N50 WOODLEY PARK",13313,"6/3/2020",52,1928,0.0269709543568465,0.00390595658379028
"3098","N50 WOODLEY PARK",13313,"6/4/2020",53,1931,0.0274469186949767,0.00398107113347855
"3099","N50 WOODLEY PARK",13313,"6/5/2020",53,1949,0.0271934325295023,0.00398107113347855
"3100","N50 WOODLEY PARK",13313,"6/6/2020",55,1964,0.0280040733197556,0.0041313002328551
"3101","N50 WOODLEY PARK",13313,"6/7/2020",55,1981,0.02776375567895,0.0041313002328551
"3102","N50 WOODLEY PARK",13313,"6/8/2020",55,2013,0.0273224043715847,0.0041313002328551
"3103","N50 WOODLEY PARK",13313,"6/9/2020",59,2013,0.0293094883258818,0.0044317584316082
"3104","N50 WOODLEY PARK",13313,"6/10/2020",59,2013,0.0293094883258818,0.0044317584316082
"3105","N50 WOODLEY PARK",13313,"6/11/2020",60,2069,0.0289995166747221,0.00450687298129648
"3106","N50 WOODLEY PARK",13313,"6/12/2020",60,2078,0.0288739172281039,0.00450687298129648
"3107","N50 WOODLEY PARK",13313,"6/13/2020",60,2101,0.02855782960495,0.00450687298129648
"3108","N50 WOODLEY PARK",13313,"6/14/2020",60,2123,0.0282618935468676,0.00450687298129648
"3109","N50 WOODLEY PARK",13313,"6/15/2020",60,2145,0.027972027972028,0.00450687298129648
"3110","N50 WOODLEY PARK",13313,"6/16/2020",60,2187,0.0274348422496571,0.00450687298129648
"3111","N50 WOODLEY PARK",13313,"6/17/2020",60,2213,0.0271125169453231,0.00450687298129648
"3112","N50 WOODLEY PARK",13313,"6/18/2020",60,2241,0.0267737617135207,0.00450687298129648
"3113","N50 WOODLEY PARK",13313,"6/19/2020",60,34,1.76470588235294,0.00450687298129648
"3114","N50 WOODLEY PARK",13313,"6/20/2020",60,63,0.952380952380952,0.00450687298129648
"3115","N50 WOODLEY PARK",13313,"6/21/2020",61,85,0.717647058823529,0.00458198753098475
"3116","N50 WOODLEY PARK",13313,"6/22/2020",61,109,0.559633027522936,0.00458198753098475
"3117","N50 WOODLEY PARK",13313,"6/23/2020",61,126,0.484126984126984,0.00458198753098475
"3118","N50 WOODLEY PARK",13313,"6/24/2020",61,150,0.406666666666667,0.00458198753098475
"3119","N50 WOODLEY PARK",13313,"6/25/2020",62,165,0.375757575757576,0.00465710208067303
"3120","N50 WOODLEY PARK",13313,"6/26/2020",62,176,0.352272727272727,0.00465710208067303
"3121","N50 WOODLEY PARK",13313,"6/27/2020",62,225,0.275555555555556,0.00465710208067303
"3122","N50 WOODLEY PARK",13313,"6/28/2020",62,274,0.226277372262774,0.00465710208067303
"3123","N50 WOODLEY PARK",13313,"6/29/2020",62,312,0.198717948717949,0.00465710208067303
"3124","N50 WOODLEY PARK",13313,"6/30/2020",62,337,0.183976261127596,0.00465710208067303
"3125","N50 WOODLEY PARK",13313,"7/1/2020",62,355,0.174647887323944,0.00465710208067303
"3126","N50 WOODLEY PARK",13313,"7/2/2020",64,379,0.168865435356201,0.00480733118004958
"3127","N50 WOODLEY PARK",13313,"7/3/2020",65,400,0.1625,0.00488244572973785
"3128","N50 WOODLEY PARK",13313,"7/4/2020",66,422,0.156398104265403,0.00495756027942613
"3129","N50 WOODLEY PARK",13313,"7/5/2020",66,435,0.151724137931034,0.00495756027942613
"3130","N50 WOODLEY PARK",13313,"7/6/2020",66,454,0.145374449339207,0.00495756027942613
"3131","N50 WOODLEY PARK",13313,"7/7/2020",67,479,0.139874739039666,0.0050326748291144
"3132","N50 WOODLEY PARK",13313,"7/8/2020",67,496,0.13508064516129,0.0050326748291144
"3133","N50 WOODLEY PARK",13313,"7/9/2020",68,549,0.123861566484517,0.00510778937880267
"3134","N50 WOODLEY PARK",13313,"7/10/2020",68,573,0.118673647469459,0.00510778937880267
"3135","N50 WOODLEY PARK",13313,"7/11/2020",68,613,0.110929853181077,0.00510778937880267
"3136","N50 WOODLEY PARK",13313,"7/12/2020",68,640,0.10625,0.00510778937880267
"3137","N50 WOODLEY PARK",13313,"7/13/2020",68,668,0.101796407185629,0.00510778937880267
"3138","N50 WOODLEY PARK",13313,"7/14/2020",68,805,0.084472049689441,0.00510778937880267
"3139","N50 WOODLEY PARK",13313,"7/15/2020",68,829,0.0820265379975875,0.00510778937880267
"3140","N50 WOODLEY PARK",13313,"7/16/2020",68,868,0.0783410138248848,0.00510778937880267
"3141","N50 WOODLEY PARK",13313,"7/17/2020",69,899,0.0767519466073415,0.00518290392849095
"3142","N50 WOODLEY PARK",13313,"7/18/2020",69,941,0.0733262486716259,0.00518290392849095
"3143","N50 WOODLEY PARK",13313,"7/19/2020",69,954,0.0723270440251572,0.00518290392849095
"3144","N50 WOODLEY PARK",13313,"7/20/2020",69,983,0.0701932858596134,0.00518290392849095
"3145","N50 WOODLEY PARK",13313,"7/21/2020",69,1009,0.068384539147671,0.00518290392849095
"3146","N50 WOODLEY PARK",13313,"7/22/2020",69,1020,0.0676470588235294,0.00518290392849095
"3147","N50 WOODLEY PARK",13313,"7/23/2020",69,1048,0.0658396946564885,0.00518290392849095
